#SampleID	SampleID	SeqBatch	StudyID	SampleType	Date	WOY	SiteLat	SiteLong	newDate
CNB	oro161495	4.1	oro16	sample	6/18/16	25	43.356204	-71.490022	2016-06-18
CNB	oro162751	7.2	oro16	sample	8/30/16	36	43.356204	-71.490022	2016-08-30
CNB	oro162754	7.2	oro16	sample	8/30/16	36	43.356204	-71.490022	2016-08-30
CNB	oro162757	7.2	oro16	sample	8/30/16	36	43.356204	-71.490022	2016-08-30
CNB	oro162759	7.2	oro16	sample	9/6/16	37	43.356204	-71.490022	2016-09-06
CNB	oro162762	7.2	oro16	sample	9/6/16	37	43.356204	-71.490022	2016-09-06
CNB	oro162763	7.2	oro16	sample	9/6/16	37	43.356204	-71.490022	2016-09-06
CNB	oro161503	4.1	oro16	sample	6/26/16	26	43.356204	-71.490022	2016-06-26
CNB	oro161504	4.1	oro16	sample	6/26/16	26	43.356204	-71.490022	2016-06-26
CNB	oro161506	4.1	oro16	sample	6/26/16	26	43.356204	-71.490022	2016-06-26
CNB	oro161507	4.1	oro16	sample	6/26/16	26	43.356204	-71.490022	2016-06-26
CNB	oro161508	4.1	oro16	sample	7/3/16	27	43.356204	-71.490022	2016-07-03
CNB	oro161509	4.1	oro16	sample	7/3/16	27	43.356204	-71.490022	2016-07-03
CNB	oro161510	4.1	oro16	sample	7/3/16	27	43.356204	-71.490022	2016-07-03
CNB	oro161511	4.1	oro16	sample	7/3/16	27	43.356204	-71.490022	2016-07-03
CNB	oro161512	4.1	oro16	sample	7/3/16	27	43.356204	-71.490022	2016-07-03
CNB	oro161513	4.1	oro16	sample	7/3/16	27	43.356204	-71.490022	2016-07-03
CNB	oro161514	4.1	oro16	sample	7/3/16	27	43.356204	-71.490022	2016-07-03
CNB	oro161515	4.1	oro16	sample	7/3/16	27	43.356204	-71.490022	2016-07-03
CNB	oro161516	4.1	oro16	sample	7/3/16	27	43.356204	-71.490022	2016-07-03
CNB	oro161517	4.1	oro16	sample	7/3/16	27	43.356204	-71.490022	2016-07-03
CNB	oro161519	4.1	oro16	sample	7/3/16	27	43.356204	-71.490022	2016-07-03
CNB	oro161520	7.2	oro16	sample	7/13/16	29	43.356204	-71.490022	2016-07-13
CNB	oro161521	7.2	oro16	sample	7/13/16	29	43.356204	-71.490022	2016-07-13
CNB	oro161522	7.2	oro16	sample	7/13/16	29	43.356204	-71.490022	2016-07-13
CNB	oro161523	7.2	oro16	sample	7/13/16	29	43.356204	-71.490022	2016-07-13
CNB	oro162798	7.2	oro16	sample	7/27/16	31	43.356204	-71.490022	2016-07-27
CNB	oro162799	7.2	oro16	sample	7/27/16	31	43.356204	-71.490022	2016-07-27
CNB	oro162800	7.2	oro16	sample	7/27/16	31	43.356204	-71.490022	2016-07-27
CNB	oro162801	7.2	oro16	sample	7/27/16	31	43.356204	-71.490022	2016-07-27
CNB	oro162802	7.2	oro16	sample	7/27/16	31	43.356204	-71.490022	2016-07-27
CNB	oro162803	7.2	oro16	sample	7/27/16	31	43.356204	-71.490022	2016-07-27
CNB	oro162804	7.2	oro16	sample	7/27/16	31	43.356204	-71.490022	2016-07-27
CNB	oro162806	7.2	oro16	sample	7/27/16	31	43.356204	-71.490022	2016-07-27
CNB	oro161442	4.1	oro16	sample	5/19/16	21	43.356204	-71.490022	2016-05-19
CNB	oro161443	4.1	oro16	sample	5/19/16	21	43.356204	-71.490022	2016-05-19
CNB	oro161444	4.1	oro16	sample	5/19/16	21	43.356204	-71.490022	2016-05-19
CNB	oro162825	7.2	oro16	sample	8/15/16	34	43.356204	-71.490022	2016-08-15
CNB	oro162745	7.2	oro16	sample	8/22/16	35	43.356204	-71.490022	2016-08-22
CNB	oro162746	7.2	oro16	sample	8/30/16	36	43.356204	-71.490022	2016-08-30
CNB	oro162747	7.2	oro16	sample	8/30/16	36	43.356204	-71.490022	2016-08-30
CNB	oro162748	7.2	oro16	sample	8/30/16	36	43.356204	-71.490022	2016-08-30
CNB	oro162749	7.2	oro16	sample	8/30/16	36	43.356204	-71.490022	2016-08-30
CNB	oro162831	7.2	oro16	sample	8/15/16	34	43.356204	-71.490022	2016-08-15
CNB	oro161467	4.1	oro16	sample	6/3/16	23	43.356204	-71.490022	2016-06-03
CNB	oro161468	4.1	oro16	sample	6/3/16	23	43.356204	-71.490022	2016-06-03
CNB	oro161470	4.1	oro16	sample	6/11/16	24	43.356204	-71.490022	2016-06-11
CNB	oro161471	4.1	oro16	sample	6/11/16	24	43.356204	-71.490022	2016-06-11
CNB	oro162823	7.2	oro16	sample	8/15/16	34	43.356204	-71.490022	2016-08-15
CNB	oro162824	7.2	oro16	sample	8/15/16	34	43.356204	-71.490022	2016-08-15
CNB	oro161474	4.1	oro16	sample	6/11/16	24	43.356204	-71.490022	2016-06-11
CNB	oro162826	7.2	oro16	sample	8/15/16	34	43.356204	-71.490022	2016-08-15
CNB	oro162827	7.2	oro16	sample	8/15/16	34	43.356204	-71.490022	2016-08-15
CNB	oro162828	7.2	oro16	sample	8/15/16	34	43.356204	-71.490022	2016-08-15
CNB	oro162829	7.2	oro16	sample	8/15/16	34	43.356204	-71.490022	2016-08-15
CNB	oro162830	7.2	oro16	sample	8/15/16	34	43.356204	-71.490022	2016-08-15
CNB	oro161437	4.1	oro16	sample	5/19/16	21	43.356204	-71.490022	2016-05-19
CNB	oro161438	4.1	oro16	sample	5/19/16	21	43.356204	-71.490022	2016-05-19
CNB	oro161439	4.1	oro16	sample	5/19/16	21	43.356204	-71.490022	2016-05-19
CNB	oro161440	4.1	oro16	sample	5/19/16	21	43.356204	-71.490022	2016-05-19
CNB	oro161441	4.1	oro16	sample	5/19/16	21	43.356204	-71.490022	2016-05-19
CNB	oro161472	4.1	oro16	sample	6/11/16	24	43.356204	-71.490022	2016-06-11
CNB	oro161473	4.1	oro16	sample	6/11/16	24	43.356204	-71.490022	2016-06-11
CNB	oro162765	7.2	oro16	sample	9/6/16	37	43.356204	-71.490022	2016-09-06
CNB	oro161475	4.1	oro16	sample	6/11/16	24	43.356204	-71.490022	2016-06-11
CNB	oro161476	4.1	oro16	sample	6/11/16	24	43.356204	-71.490022	2016-06-11
CNB	oro161477	4.1	oro16	sample	6/11/16	24	43.356204	-71.490022	2016-06-11
CNB	oro162734	7.2	oro16	sample	8/22/16	35	43.356204	-71.490022	2016-08-22
CNB	oro162735	7.2	oro16	sample	8/22/16	35	43.356204	-71.490022	2016-08-22
CNB	oro161465	4.1	oro16	sample	6/3/16	23	43.356204	-71.490022	2016-06-03
CNB	oro161466	4.1	oro16	sample	6/3/16	23	43.356204	-71.490022	2016-06-03
CNB	oro162787	7.2	oro16	sample	7/20/16	30	43.356204	-71.490022	2016-07-20
CNB	oro162788	7.2	oro16	sample	7/20/16	30	43.356204	-71.490022	2016-07-20
CNB	oro162789	7.2	oro16	sample	7/20/16	30	43.356204	-71.490022	2016-07-20
CNB	oro162741	7.2	oro16	sample	8/22/16	35	43.356204	-71.490022	2016-08-22
CNB	oro162764	7.2	oro16	sample	9/6/16	37	43.356204	-71.490022	2016-09-06
CNB	oro162792	7.2	oro16	sample	7/20/16	30	43.356204	-71.490022	2016-07-20
CNB	oro162766	7.2	oro16	sample	9/6/16	37	43.356204	-71.490022	2016-09-06
CNB	oro161461	4.1	oro16	sample	6/3/16	23	43.356204	-71.490022	2016-06-03
CNB	oro161462	4.1	oro16	sample	6/3/16	23	43.356204	-71.490022	2016-06-03
CNB	oro161463	4.1	oro16	sample	6/3/16	23	43.356204	-71.490022	2016-06-03
CNB	oro161464	4.1	oro16	sample	6/3/16	23	43.356204	-71.490022	2016-06-03
CNB	oro162784	7.2	oro16	sample	7/20/16	30	43.356204	-71.490022	2016-07-20
CNB	oro162736	7.2	oro16	sample	8/22/16	35	43.356204	-71.490022	2016-08-22
CNB	oro162737	7.2	oro16	sample	8/22/16	35	43.356204	-71.490022	2016-08-22
CNB	oro162738	7.2	oro16	sample	8/22/16	35	43.356204	-71.490022	2016-08-22
CNB	oro162739	7.2	oro16	sample	8/22/16	35	43.356204	-71.490022	2016-08-22
CNB	oro162790	7.2	oro16	sample	7/20/16	30	43.356204	-71.490022	2016-07-20
CNB	oro162791	7.2	oro16	sample	7/20/16	30	43.356204	-71.490022	2016-07-20
CNB	oro162797	7.2	oro16	sample	7/27/16	31	43.356204	-71.490022	2016-07-27
CNB	oro162793	7.2	oro16	sample	7/20/16	30	43.356204	-71.490022	2016-07-20
CNB	oro162795	7.2	oro16	sample	7/20/16	30	43.356204	-71.490022	2016-07-20
CNB	oro162796	7.2	oro16	sample	7/27/16	31	43.356204	-71.490022	2016-07-27
CNB	oro162786	7.2	oro16	sample	7/20/16	30	43.356204	-71.490022	2016-07-20
CNB	oro162769	7.2	oro16	sample	9/6/16	37	43.356204	-71.490022	2016-09-06
CNB	oro162785	7.2	oro16	sample	7/20/16	30	43.356204	-71.490022	2016-07-20
CNB	oro162767	7.2	oro16	sample	9/6/16	37	43.356204	-71.490022	2016-09-06
CNB	oro162768	7.2	oro16	sample	9/6/16	37	43.356204	-71.490022	2016-09-06
CNB	oro162740	7.2	oro16	sample	8/22/16	35	43.356204	-71.490022	2016-08-22
COR	oro161014	5.1	oro16	sample	8/20/16	34	43.517868	-72.384631	2016-08-20
COR	oro152001	3.2	oro15	sample	8/21/15	34	43.517868	-72.384631	2015-08-21
COR	oro161013	5.1	oro16	sample	8/20/16	34	43.517868	-72.384631	2016-08-20
COR	oro152007	3.2	oro15	sample	8/16/15	33	43.517868	-72.384631	2015-08-16
COR	oro161063	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161051	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161011	5.1	oro16	sample	8/20/16	34	43.517868	-72.384631	2016-08-20
COR	oro161012	5.1	oro16	sample	8/20/16	34	43.517868	-72.384631	2016-08-20
COR	oro152004	3.2	oro15	sample	8/1/15	31	43.517868	-72.384631	2015-08-01
COR	oro161064	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161048	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro152003	3.2	oro15	sample	8/16/15	33	43.517868	-72.384631	2015-08-16
COR	oro161049	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161009	5.1	oro16	sample	8/20/16	34	43.517868	-72.384631	2016-08-20
COR	oro161010	5.1	oro16	sample	8/20/16	34	43.517868	-72.384631	2016-08-20
COR	oro161047	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161056	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro152005	3.1	oro15	sample	8/21/15	34	43.517868	-72.384631	2015-08-21
COR	oro161046	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro152000	3.1	oro15	sample	7/3/15	27	43.517868	-72.384631	2015-07-03
COR	oro161060	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161061	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro151999	3.1	oro15	sample	7/12/15	28	43.517868	-72.384631	2015-07-12
COR	oro152149	3.1	oro15	sample	8/16/15	33	43.517868	-72.384631	2015-08-16
COR	oro152151	3.1	oro15	sample	8/1/15	31	43.517868	-72.384631	2015-08-01
COR	oro152121	3.1	oro15	sample	8/1/15	31	43.517868	-72.384631	2015-08-01
COR	oro161062	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161054	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161055	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro152132	3.1	oro15	sample	8/21/15	34	43.517868	-72.384631	2015-08-21
COR	oro161053	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161057	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161059	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro151969	3.1	oro15	sample	7/12/15	28	43.517868	-72.384631	2015-07-12
COR	oro151971	3.1	oro15	sample	6/26/15	26	43.517868	-72.384631	2015-06-26
COR	oro151974	3.1	oro15	sample	7/26/15	30	43.517868	-72.384631	2015-07-26
COR	oro151978	3.1	oro15	sample	7/26/15	30	43.517868	-72.384631	2015-07-26
COR	oro151979	3.1	oro15	sample	7/12/15	28	43.517868	-72.384631	2015-07-12
COR	oro161065	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro152123	3.2	oro15	sample	8/21/15	34	43.517868	-72.384631	2015-08-21
COR	oro161050	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro152130	3.2	oro15	sample	8/1/15	31	43.517868	-72.384631	2015-08-01
COR	oro151995	3.1	oro15	sample	7/12/15	28	43.517868	-72.384631	2015-07-12
COR	oro152137	3.1	oro15	sample	8/21/15	34	43.517868	-72.384631	2015-08-21
COR	oro151998	3.1	oro15	sample	7/26/15	30	43.517868	-72.384631	2015-07-26
COR	oro161040	5.1	oro16	sample	8/5/16	32	43.517868	-72.384631	2016-08-05
COR	oro161042	5.1	oro16	sample	8/5/16	32	43.517868	-72.384631	2016-08-05
COR	oro152142	3.1	oro15	sample	8/21/15	34	43.517868	-72.384631	2015-08-21
COR	oro161043	5.1	oro16	sample	8/5/16	32	43.517868	-72.384631	2016-08-05
COR	oro161044	5.1	oro16	sample	8/5/16	32	43.517868	-72.384631	2016-08-05
COR	oro161045	5.1	oro16	sample	8/5/16	32	43.517868	-72.384631	2016-08-05
COR	oro152120	3.2	oro15	sample	8/1/15	31	43.517868	-72.384631	2015-08-01
COR	oro152153	3.1	oro15	sample	8/16/15	33	43.517868	-72.384631	2015-08-16
COR	oro161015	5.1	oro16	sample	8/20/16	34	43.517868	-72.384631	2016-08-20
COR	oro152125	3.1	oro15	sample	8/16/15	33	43.517868	-72.384631	2015-08-16
COR	oro152127	3.1	oro15	sample	8/21/15	34	43.517868	-72.384631	2015-08-21
COR	oro151960	3.1	oro15	sample	7/12/15	28	43.517868	-72.384631	2015-07-12
COR	oro151963	3.1	oro15	sample	7/26/15	30	43.517868	-72.384631	2015-07-26
COR	oro152139	3.2	oro15	sample	8/16/15	33	43.517868	-72.384631	2015-08-16
COR	oro152141	3.1	oro15	sample	8/1/15	31	43.517868	-72.384631	2015-08-01
COR	oro161028	5.1	oro16	sample	8/11/16	33	43.517868	-72.384631	2016-08-11
COR	oro152145	3.1	oro15	sample	8/16/15	33	43.517868	-72.384631	2015-08-16
COR	oro152147	3.1	oro15	sample	8/21/15	34	43.517868	-72.384631	2015-08-21
COR	oro161031	5.1	oro16	sample	8/11/16	33	43.517868	-72.384631	2016-08-11
COR	oro161032	5.1	oro16	sample	8/11/16	33	43.517868	-72.384631	2016-08-11
COR	oro151980	3.1	oro15	sample	7/3/15	27	43.517868	-72.384631	2015-07-03
COR	oro151985	3.1	oro15	sample	7/12/15	28	43.517868	-72.384631	2015-07-12
COR	oro161016	5.1	oro16	sample	8/20/16	34	43.517868	-72.384631	2016-08-20
COR	oro161018	5.1	oro16	sample	8/20/16	34	43.517868	-72.384631	2016-08-20
COR	oro151994	3.1	oro15	sample	7/26/15	30	43.517868	-72.384631	2015-07-26
COR	oro161038	5.1	oro16	sample	8/5/16	32	43.517868	-72.384631	2016-08-05
COR	oro151966	3.1	oro15	sample	7/3/15	27	43.517868	-72.384631	2015-07-03
COR	oro161027	5.1	oro16	sample	8/11/16	33	43.517868	-72.384631	2016-08-11
COR	oro161071	5.1	oro16	sample	7/15/16	29	43.517868	-72.384631	2016-07-15
COR	oro161029	5.1	oro16	sample	8/11/16	33	43.517868	-72.384631	2016-08-11
COR	oro161030	5.1	oro16	sample	8/11/16	33	43.517868	-72.384631	2016-08-11
COR	oro161074	5.1	oro16	sample	7/15/16	29	43.517868	-72.384631	2016-07-15
COR	oro161076	5.1	oro16	sample	7/15/16	29	43.517868	-72.384631	2016-07-15
COR	oro161077	5.1	oro16	sample	7/15/16	29	43.517868	-72.384631	2016-07-15
COR	oro161033	5.1	oro16	sample	8/11/16	33	43.517868	-72.384631	2016-08-11
COR	oro151988	3.1	oro15	sample	7/26/15	30	43.517868	-72.384631	2015-07-26
COR	oro151991	3.1	oro15	sample	6/26/15	26	43.517868	-72.384631	2015-06-26
COR	oro161067	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161019	5.1	oro16	sample	8/20/16	34	43.517868	-72.384631	2016-08-20
COR	oro161039	5.1	oro16	sample	8/5/16	32	43.517868	-72.384631	2016-08-05
COR	oro161024	5.1	oro16	sample	8/11/16	33	43.517868	-72.384631	2016-08-11
COR	oro161069	5.1	oro16	sample	7/15/16	29	43.517868	-72.384631	2016-07-15
COR	oro161072	5.1	oro16	sample	7/15/16	29	43.517868	-72.384631	2016-07-15
COR	oro161073	5.1	oro16	sample	7/15/16	29	43.517868	-72.384631	2016-07-15
COR	oro152331	3.1	oro15	sample	8/16/15	33	43.517868	-72.384631	2015-08-16
COR	oro152333	3.1	oro15	sample	8/21/15	34	43.517868	-72.384631	2015-08-21
COR	oro152334	3.1	oro15	sample	8/21/15	34	43.517868	-72.384631	2015-08-21
COR	oro152338	3.1	oro15	sample	7/26/15	30	43.517868	-72.384631	2015-07-26
COR	oro152155	3.1	oro15	sample	8/1/15	31	43.517868	-72.384631	2015-08-01
COR	oro161066	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161036	5.1	oro16	sample	8/5/16	32	43.517868	-72.384631	2016-08-05
COR	oro161037	5.1	oro16	sample	8/5/16	32	43.517868	-72.384631	2016-08-05
COR	oro161021	5.1	oro16	sample	8/11/16	33	43.517868	-72.384631	2016-08-11
COR	oro161083	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161035	5.1	oro16	sample	8/5/16	32	43.517868	-72.384631	2016-08-05
COR	oro161070	5.1	oro16	sample	7/15/16	29	43.517868	-72.384631	2016-07-15
COR	oro152330	3.1	oro15	sample	8/1/15	31	43.517868	-72.384631	2015-08-01
COR	oro161034	5.1	oro16	sample	8/5/16	32	43.517868	-72.384631	2016-08-05
COR	oro161068	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro161079	5.1	oro16	sample	7/15/16	29	43.517868	-72.384631	2016-07-15
COR	oro161080	5.1	oro16	sample	7/15/16	29	43.517868	-72.384631	2016-07-15
COR	oro161082	5.1	oro16	sample	7/29/16	31	43.517868	-72.384631	2016-07-29
COR	oro152339	3.1	oro15	sample	7/12/15	28	43.517868	-72.384631	2015-07-12
COR	oro161078	5.1	oro16	sample	7/15/16	29	43.517868	-72.384631	2016-07-15
COR	oro161081	5.1	oro16	sample	7/15/16	29	43.517868	-72.384631	2016-07-15
EPS	oro161349	4.1	oro16	sample	6/4/16	23	43.206489	-71.364058	2016-06-04
EPS	oro161370	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro161371	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro161372	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro161346	4.1	oro16	sample	6/4/16	23	43.206489	-71.364058	2016-06-04
EPS	oro161374	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro161347	4.1	oro16	sample	6/4/16	23	43.206489	-71.364058	2016-06-04
EPS	oro161348	4.1	oro16	sample	6/4/16	23	43.206489	-71.364058	2016-06-04
EPS	oro161373	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro161378	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro161382	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro161388	5.2	oro16	sample	7/6/16	28	43.206489	-71.364058	2016-07-06
EPS	oro161377	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro161390	5.2	oro16	sample	7/6/16	28	43.206489	-71.364058	2016-07-06
EPS	oro161395	5.2	oro16	sample	7/6/16	28	43.206489	-71.364058	2016-07-06
EPS	oro161341	4.1	oro16	sample	5/24/16	22	43.206489	-71.364058	2016-05-24
EPS	oro161342	4.1	oro16	sample	5/24/16	22	43.206489	-71.364058	2016-05-24
EPS	oro161343	4.1	oro16	sample	5/24/16	22	43.206489	-71.364058	2016-05-24
EPS	oro161344	4.1	oro16	sample	5/24/16	22	43.206489	-71.364058	2016-05-24
EPS	oro161345	4.1	oro16	sample	5/24/16	22	43.206489	-71.364058	2016-05-24
EPS	oro163584	5.1	oro16	sample	8/9/16	33	43.206489	-71.364058	2016-08-09
EPS	oro163585	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro163587	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro161350	4.1	oro16	sample	6/4/16	23	43.206489	-71.364058	2016-06-04
EPS	oro161351	4.1	oro16	sample	6/4/16	23	43.206489	-71.364058	2016-06-04
EPS	oro161389	5.2	oro16	sample	7/6/16	28	43.206489	-71.364058	2016-07-06
EPS	oro161368	4.1	oro16	sample	6/10/16	24	43.206489	-71.364058	2016-06-10
EPS	oro161369	4.1	oro16	sample	6/10/16	24	43.206489	-71.364058	2016-06-10
EPS	oro163620	5.2	oro16	sample	9/2/16	36	43.206489	-71.364058	2016-09-02
EPS	oro163621	5.2	oro16	sample	9/2/16	36	43.206489	-71.364058	2016-09-02
EPS	oro163622	5.2	oro16	sample	9/2/16	36	43.206489	-71.364058	2016-09-02
EPS	oro163624	5.2	oro16	sample	9/2/16	36	43.206489	-71.364058	2016-09-02
EPS	oro163630	5.2	oro16	sample	9/2/16	36	43.206489	-71.364058	2016-09-02
EPS	oro164514	7.1	oro16	sample	9/22/16	39	43.206489	-71.364058	2016-09-22
EPS	oro161375	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro161334	4.1	oro16	sample	5/24/16	22	43.206489	-71.364058	2016-05-24
EPS	oro161335	4.1	oro16	sample	5/24/16	22	43.206489	-71.364058	2016-05-24
EPS	oro161336	4.1	oro16	sample	5/24/16	22	43.206489	-71.364058	2016-05-24
EPS	oro161337	4.1	oro16	sample	5/24/16	22	43.206489	-71.364058	2016-05-24
EPS	oro164522	7.1	oro16	sample	9/25/16	39	43.206489	-71.364058	2016-09-25
EPS	oro164528	7.1	oro16	sample	9/25/16	39	43.206489	-71.364058	2016-09-25
EPS	oro164529	7.1	oro16	sample	9/25/16	39	43.206489	-71.364058	2016-09-25
EPS	oro164530	7.1	oro16	sample	9/25/16	39	43.206489	-71.364058	2016-09-25
EPS	oro164531	7.1	oro16	sample	9/25/16	39	43.206489	-71.364058	2016-09-25
EPS	oro161397	5.2	oro16	sample	7/13/16	29	43.206489	-71.364058	2016-07-13
EPS	oro161399	5.2	oro16	sample	7/13/16	29	43.206489	-71.364058	2016-07-13
EPS	oro161401	5.2	oro16	sample	7/13/16	29	43.206489	-71.364058	2016-07-13
EPS	oro161403	5.2	oro16	sample	7/13/16	29	43.206489	-71.364058	2016-07-13
EPS	oro161405	5.2	oro16	sample	7/13/16	29	43.206489	-71.364058	2016-07-13
EPS	oro161410	5.1	oro16	sample	7/23/16	30	43.206489	-71.364058	2016-07-23
EPS	oro163588	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro163591	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro161352	4.1	oro16	sample	6/4/16	23	43.206489	-71.364058	2016-06-04
EPS	oro161353	4.1	oro16	sample	6/4/16	23	43.206489	-71.364058	2016-06-04
EPS	oro161354	4.1	oro16	sample	6/4/16	23	43.206489	-71.364058	2016-06-04
EPS	oro161355	4.1	oro16	sample	6/4/16	23	43.206489	-71.364058	2016-06-04
EPS	oro161356	4.1	oro16	sample	6/4/16	23	43.206489	-71.364058	2016-06-04
EPS	oro161357	4.1	oro16	sample	6/4/16	23	43.206489	-71.364058	2016-06-04
EPS	oro161358	4.1	oro16	sample	6/10/16	24	43.206489	-71.364058	2016-06-10
EPS	oro161360	4.1	oro16	sample	6/10/16	24	43.206489	-71.364058	2016-06-10
EPS	oro161361	4.1	oro16	sample	6/10/16	24	43.206489	-71.364058	2016-06-10
EPS	oro161362	4.1	oro16	sample	6/10/16	24	43.206489	-71.364058	2016-06-10
EPS	oro161363	4.1	oro16	sample	6/10/16	24	43.206489	-71.364058	2016-06-10
EPS	oro161364	4.1	oro16	sample	6/10/16	24	43.206489	-71.364058	2016-06-10
EPS	oro161365	4.1	oro16	sample	6/10/16	24	43.206489	-71.364058	2016-06-10
EPS	oro161366	4.1	oro16	sample	6/10/16	24	43.206489	-71.364058	2016-06-10
EPS	oro161367	4.1	oro16	sample	6/10/16	24	43.206489	-71.364058	2016-06-10
EPS	oro163619	5.2	oro16	sample	8/21/16	34	43.206489	-71.364058	2016-08-21
EPS	oro164507	7.1	oro16	sample	9/12/16	38	43.206489	-71.364058	2016-09-12
EPS	oro164508	7.1	oro16	sample	9/22/16	39	43.206489	-71.364058	2016-09-22
EPS	oro164509	7.1	oro16	sample	9/22/16	39	43.206489	-71.364058	2016-09-22
EPS	oro164510	7.1	oro16	sample	9/22/16	39	43.206489	-71.364058	2016-09-22
EPS	oro164511	7.1	oro16	sample	9/22/16	39	43.206489	-71.364058	2016-09-22
EPS	oro164513	7.1	oro16	sample	9/22/16	39	43.206489	-71.364058	2016-09-22
EPS	oro161329	4.1	oro16	sample	5/21/16	21	43.206489	-71.364058	2016-05-21
EPS	oro164515	7.1	oro16	sample	9/22/16	39	43.206489	-71.364058	2016-09-22
EPS	oro164516	7.1	oro16	sample	9/22/16	39	43.206489	-71.364058	2016-09-22
EPS	oro164518	7.1	oro16	sample	9/22/16	39	43.206489	-71.364058	2016-09-22
EPS	oro164519	7.1	oro16	sample	9/22/16	NA	43.206489	-71.364058	2016-09-22
EPS	oro161293	1.2	oro16	sample	4/24/16	17	43.206489	-71.364058	2016-04-24
EPS	oro161294	1.2	oro16	sample	4/24/16	17	43.206489	-71.364058	2016-04-24
EPS	oro161295	1.2	oro16	sample	4/24/16	17	43.206489	-71.364058	2016-04-24
EPS	oro161296	1.2	oro16	sample	5/6/16	19	43.206489	-71.364058	2016-05-06
EPS	oro161297	1.2	oro16	sample	5/6/16	19	43.206489	-71.364058	2016-05-06
EPS	oro161298	1.2	oro16	sample	5/6/16	19	43.206489	-71.364058	2016-05-06
EPS	oro161299	1.2	oro16	sample	5/6/16	19	43.206489	-71.364058	2016-05-06
EPS	oro161300	1.2	oro16	sample	5/6/16	19	43.206489	-71.364058	2016-05-06
EPS	oro161301	1.2	oro16	sample	5/6/16	19	43.206489	-71.364058	2016-05-06
EPS	oro161302	1.2	oro16	sample	5/6/16	19	43.206489	-71.364058	2016-05-06
EPS	oro161303	1.2	oro16	sample	5/6/16	19	43.206489	-71.364058	2016-05-06
EPS	oro161304	1.2	oro16	sample	5/6/16	19	43.206489	-71.364058	2016-05-06
EPS	oro161305	1.2	oro16	sample	5/6/16	19	43.206489	-71.364058	2016-05-06
EPS	oro163592	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro163595	5.1	oro16	sample	8/6/16	32	43.206489	-71.364058	2016-08-06
EPS	oro163596	5.1	oro16	sample	8/14/16	33	43.206489	-71.364058	2016-08-14
EPS	oro163597	5.1	oro16	sample	8/14/16	33	43.206489	-71.364058	2016-08-14
