Feature ID	Taxon	Confidence
0015234ace2e0362ef57dfa9dfa1b0ab	Unassigned	1.0
0024ba96f2b0342fba357e01574ba1e7	Unassigned	1.0
000e520f7cdc32d0518f0fc00332b9bf	Unassigned	1.0
0006956657f76a2df59af001ba7e9b06	Unassigned	1.0
00335679dd97ea2e9056d7c6f915edee	Unassigned	1.0
000b988dbb4e2af7235f1dee4cd4d761	Unassigned	1.0
001c1c16cb2ae66de979d6a93331ec08	Unassigned	1.0
001192db39c3b1c767808329cca54d06	Unassigned	1.0
000e91172ba577b549389cf951a76a13	Unassigned	1.0
0037f01d86030976a2430ce37088d7ae	Unassigned	1.0
00649303af854358560d475059c256a9	Unassigned	1.0
0047ea9221ddfff4f83ed5fe1b14ea95	Unassigned	1.0
003ccc3fedf41643da8389055f0a1a07	Unassigned	1.0
001a8b87e4a28b0936b9a261f5152ba4	Unassigned	1.0
00890c008ec7984bc9ebca8a52dd26a0	Unassigned	1.0
00318d0e0cb4310deca8f70fa60d4a5f	Unassigned	1.0
005b2e3394bbbd8df701e01ebbacaa04	Unassigned	1.0
004cf165e1a09b60096bcc012ca7af98	Unassigned	1.0
00449bf1fc9d77f0a85d5599c8b270a9	Unassigned	1.0
0058d565881f0a61df92d2ff21849a38	Unassigned	1.0
004f390b13600085932e22949fb6b7ec	Unassigned	1.0
00a09b5e867e1dac305a91e1cf2f4180	Unassigned	1.0
00a4410522390ebb68a066eb5fb83a43	Unassigned	1.0
0075f5832ed582f58779f87c520254dd	Unassigned	1.0
008d5e2cf97eb9570007cf29a69f56d8	Unassigned	1.0
00a2643f75672400253d8de9f21d62ba	Unassigned	1.0
00b0610017c516ee67bbb251611a19ab	Unassigned	1.0
00a7cd6ff0b54b7d2929d5f8b39bbab4	Unassigned	1.0
005f82a004f9fa1b96a3fb91c72fbd5c	Unassigned	1.0
00359001e70d1675d09abfcdf4249b1b	Unassigned	1.0
004e3c6ffcbc0630505a26aa0e657151	Unassigned	1.0
008c006f93424c0e16c43400048fceb0	Unassigned	1.0
0089e9a1e235c652e01526fb0161b53a	Unassigned	1.0
0092db2e069cbfa03861f1d93fb90c1a	Unassigned	1.0
00b7fae4127ebbf04dc6cb1b8016f06a	Unassigned	1.0
006410f30fadf64b4d5eef577f497b40	Unassigned	1.0
007060a97f7ba2b24448e3b88889d247	Unassigned	1.0
00d4bfb1d5d5f76088e9f277a67fe555	Unassigned	1.0
00c2e88b92bf524f7c8dcfe034275cee	Unassigned	1.0
00640b551b342c90f456eb1ebe3c8fa6	Unassigned	1.0
0000d5ca5f6ed422b107ddad280e661f	Unassigned	1.0
00ecdb768581a484be24f6f250117140	Unassigned	1.0
00f15602ace1543e66182d74ea62de27	Unassigned	1.0
00fa1a476b44062bdb8513c0d5301535	Unassigned	1.0
008949c57d1a18d4a6cbc580cb7c8531	Unassigned	1.0
00f394298c1e0b97e3878b91dd3bcd29	Unassigned	1.0
0080af3646f26b06848b8829178324e1	Unassigned	1.0
